case:concept:name,concept:name,time:timestamp,org:resource,lifecycle:transition,concept:instance
Application_1417431878,A_Cancelled,2016-10-30 07:00:14.604,User_1,start,i_728
Application_1417431878,A_Cancelled,2016-10-30 07:00:14.604,User_1,complete,i_728
Application_1417431878,O_Cancelled,2016-10-30 07:00:14.631,User_1,start,i_729
Application_1417431878,O_Cancelled,2016-10-30 07:00:14.631,User_1,complete,i_729
Application_1417431878,W_Call after offers,2016-10-30 07:00:14.641,User_1,start,i_730
Application_1417431878,W_Call after offers,2016-10-30 07:00:14.641,User_1,complete,i_730
Application_1433577530,A_Create Application,2016-08-01 13:14:54.221,User_36,start,i_731
Application_1433577530,A_Create Application,2016-08-01 13:14:54.221,User_36,complete,i_731
Application_1433577530,W_Complete application,2016-08-01 13:14:54.241,User_36,start,i_732
Application_1433577530,W_Complete application,2016-08-01 13:14:54.241,User_36,complete,i_732
Application_1433577530,W_Complete application,2016-08-01 13:14:54.245,User_36,start,i_733
Application_1433577530,W_Complete application,2016-08-01 13:14:54.245,User_36,complete,i_733
Application_1433577530,A_Concept,2016-08-01 13:14:54.249,User_36,start,i_734
Application_1433577530,A_Concept,2016-08-01 13:14:54.249,User_36,complete,i_734
Application_1433577530,A_Accepted,2016-08-01 13:17:01.632,User_36,start,i_735
Application_1433577530,A_Accepted,2016-08-01 13:17:01.632,User_36,complete,i_735
Application_1433577530,O_Create Offer,2016-08-01 13:29:13.348,User_36,start,i_736
Application_1433577530,O_Create Offer,2016-08-01 13:29:13.348,User_36,complete,i_736
Application_1433577530,O_Created,2016-08-01 13:29:14.086,User_36,start,i_737
Application_1433577530,O_Created,2016-08-01 13:29:14.086,User_36,complete,i_737
Application_1433577530,O_Sent (mail and online),2016-08-01 13:34:03.149,User_36,start,i_738
Application_1433577530,O_Sent (mail and online),2016-08-01 13:34:03.149,User_36,complete,i_738
Application_1433577530,W_Complete application,2016-08-01 13:34:03.164,User_36,start,i_739
Application_1433577530,W_Complete application,2016-08-01 13:34:03.164,User_36,complete,i_739
Application_1433577530,W_Call after offers,2016-08-01 13:34:03.172,User_36,start,i_740
Application_1433577530,W_Call after offers,2016-08-01 13:34:03.172,User_36,complete,i_740
Application_1433577530,W_Call after offers,2016-08-01 13:34:03.174,User_36,start,i_741
Application_1433577530,W_Call after offers,2016-08-01 13:34:03.174,User_36,complete,i_741
Application_1433577530,A_Complete,2016-08-01 13:34:03.176,User_36,start,i_742
Application_1433577530,A_Complete,2016-08-01 13:34:03.176,User_36,complete,i_742
Application_1433577530,W_Call after offers,2016-08-01 13:34:56.981,User_36,start,i_743
Application_1433577530,W_Call after offers,2016-08-01 13:34:56.981,User_36,complete,i_743
Application_1433577530,O_Create Offer,2016-08-01 13:57:58.188,User_36,start,i_744
Application_1433577530,O_Create Offer,2016-08-01 13:57:58.188,User_36,complete,i_744
Application_1433577530,O_Created,2016-08-01 13:57:58.853,User_36,start,i_745
Application_1433577530,O_Created,2016-08-01 13:57:58.853,User_36,complete,i_745
Application_1433577530,O_Sent (mail and online),2016-08-01 13:58:13.213,User_36,start,i_746
Application_1433577530,O_Sent (mail and online),2016-08-01 13:58:13.213,User_36,complete,i_746
Application_1433577530,O_Cancelled,2016-08-01 14:00:41.441,User_36,start,i_747
Application_1433577530,O_Cancelled,2016-08-01 14:00:41.441,User_36,complete,i_747
Application_1433577530,W_Call after offers,2016-08-08 16:52:42.142,User_36,start,i_748
Application_1433577530,W_Call after offers,2016-08-08 16:52:42.142,User_36,complete,i_748
Application_1433577530,W_Call after offers,2016-08-08 16:54:01.684,User_36,start,i_749
Application_1433577530,W_Call after offers,2016-08-08 16:54:01.684,User_36,complete,i_749
Application_1433577530,W_Call after offers,2016-08-30 10:15:00.854,User_112,start,i_750
Application_1433577530,W_Call after offers,2016-08-30 10:15:00.854,User_112,complete,i_750
Application_1433577530,W_Validate application,2016-08-30 10:15:00.859,User_112,start,i_751
Application_1433577530,W_Validate application,2016-08-30 10:15:00.859,User_112,complete,i_751
Application_1433577530,W_Validate application,2016-08-30 10:15:00.862,User_112,start,i_752
Application_1433577530,W_Validate application,2016-08-30 10:15:00.862,User_112,complete,i_752
Application_1433577530,A_Validating,2016-08-30 10:15:01.690,User_112,start,i_753
Application_1433577530,A_Validating,2016-08-30 10:15:01.690,User_112,complete,i_753
Application_1433577530,O_Returned,2016-08-30 10:18:31.828,User_112,start,i_754
Application_1433577530,O_Returned,2016-08-30 10:18:31.828,User_112,complete,i_754
Application_1433577530,W_Validate application,2016-08-30 10:19:41.381,User_112,start,i_755
Application_1433577530,W_Validate application,2016-08-30 10:19:41.381,User_112,complete,i_755
Application_1433577530,W_Validate application,2016-08-30 14:24:48.636,User_100,start,i_756
Application_1433577530,W_Validate application,2016-08-30 14:24:48.636,User_100,complete,i_756
Application_1433577530,W_Validate application,2016-08-30 14:25:52.461,User_100,start,i_757
Application_1433577530,W_Validate application,2016-08-30 14:25:52.461,User_100,complete,i_757
Application_1433577530,O_Accepted,2016-08-31 08:53:55.219,User_29,start,i_758
Application_1433577530,O_Accepted,2016-08-31 08:53:55.219,User_29,complete,i_758
Application_1433577530,A_Pending,2016-08-31 08:53:55.222,User_29,start,i_759
Application_1433577530,A_Pending,2016-08-31 08:53:55.222,User_29,complete,i_759
Application_1433577530,W_Validate application,2016-08-31 08:53:55.224,User_29,start,i_760
Application_1433577530,W_Validate application,2016-08-31 08:53:55.224,User_29,complete,i_760
Application_1435120007,A_Create Application,2016-08-02 14:08:02.589,User_1,start,i_761
Application_1435120007,A_Create Application,2016-08-02 14:08:02.589,User_1,complete,i_761
Application_1435120007,A_Submitted,2016-08-02 14:08:02.631,User_1,start,i_762
Application_1435120007,A_Submitted,2016-08-02 14:08:02.631,User_1,complete,i_762
Application_1435120007,W_Handle leads,2016-08-02 14:08:02.876,User_1,start,i_763
Application_1435120007,W_Handle leads,2016-08-02 14:08:02.876,User_1,complete,i_763
Application_1435120007,W_Handle leads,2016-08-02 14:09:17.547,User_1,start,i_764
Application_1435120007,W_Handle leads,2016-08-02 14:09:17.547,User_1,complete,i_764
Application_1435120007,W_Complete application,2016-08-02 14:09:17.558,User_1,start,i_765
Application_1435120007,W_Complete application,2016-08-02 14:09:17.558,User_1,complete,i_765
Application_1435120007,A_Concept,2016-08-02 14:09:17.563,User_1,start,i_766
Application_1435120007,A_Concept,2016-08-02 14:09:17.563,User_1,complete,i_766
Application_1435120007,A_Accepted,2016-08-02 16:06:21.637,User_12,start,i_767
Application_1435120007,A_Accepted,2016-08-02 16:06:21.637,User_12,complete,i_767
Application_1435120007,O_Create Offer,2016-08-02 16:10:49.413,User_12,start,i_768
Application_1435120007,O_Create Offer,2016-08-02 16:10:49.413,User_12,complete,i_768
Application_1435120007,O_Created,2016-08-02 16:10:50.080,User_12,start,i_769
Application_1435120007,O_Created,2016-08-02 16:10:50.080,User_12,complete,i_769
Application_1435120007,O_Create Offer,2016-08-02 16:11:02.127,User_12,start,i_770
Application_1435120007,O_Create Offer,2016-08-02 16:11:02.127,User_12,complete,i_770
Application_1435120007,O_Created,2016-08-02 16:11:02.716,User_12,start,i_771
Application_1435120007,O_Created,2016-08-02 16:11:02.716,User_12,complete,i_771
Application_1435120007,O_Sent (mail and online),2016-08-02 16:11:39.832,User_12,start,i_772
Application_1435120007,O_Sent (mail and online),2016-08-02 16:11:39.832,User_12,complete,i_772
Application_1435120007,O_Sent (mail and online),2016-08-02 16:11:39.835,User_12,start,i_773
Application_1435120007,O_Sent (mail and online),2016-08-02 16:11:39.835,User_12,complete,i_773
Application_1435120007,W_Complete application,2016-08-02 16:11:39.856,User_12,start,i_774
Application_1435120007,W_Complete application,2016-08-02 16:11:39.856,User_12,complete,i_774
Application_1435120007,W_Call after offers,2016-08-02 16:11:39.872,User_12,start,i_775
Application_1435120007,W_Call after offers,2016-08-02 16:11:39.872,User_12,complete,i_775
Application_1435120007,W_Call after offers,2016-08-02 16:11:39.875,User_12,start,i_776
Application_1435120007,W_Call after offers,2016-08-02 16:11:39.875,User_12,complete,i_776
Application_1435120007,A_Complete,2016-08-02 16:11:39.877,User_12,start,i_777
Application_1435120007,A_Complete,2016-08-02 16:11:39.877,User_12,complete,i_777
Application_1435120007,W_Call after offers,2016-08-02 16:14:05.471,User_12,start,i_778
Application_1435120007,W_Call after offers,2016-08-02 16:14:05.471,User_12,complete,i_778
Application_1435120007,W_Call after offers,2016-08-08 18:57:53.593,User_48,start,i_779
Application_1435120007,W_Call after offers,2016-08-08 18:57:53.593,User_48,complete,i_779
Application_1435120007,W_Call after offers,2016-08-08 18:58:31.616,User_48,start,i_780
Application_1435120007,W_Call after offers,2016-08-08 18:58:31.616,User_48,complete,i_780
Application_1435120007,W_Call after offers,2016-08-10 14:14:46.875,User_120,start,i_781
Application_1435120007,W_Call after offers,2016-08-10 14:14:46.875,User_120,complete,i_781
Application_1435120007,W_Validate application,2016-08-10 14:14:46.880,User_120,start,i_782
Application_1435120007,W_Validate application,2016-08-10 14:14:46.880,User_120,complete,i_782
Application_1435120007,W_Validate application,2016-08-10 14:14:46.882,User_120,start,i_783
Application_1435120007,W_Validate application,2016-08-10 14:14:46.882,User_120,complete,i_783
Application_1435120007,A_Validating,2016-08-10 14:14:47.779,User_120,start,i_784
Application_1435120007,A_Validating,2016-08-10 14:14:47.779,User_120,complete,i_784
Application_1435120007,O_Returned,2016-08-10 14:15:18.263,User_120,start,i_785
Application_1435120007,O_Returned,2016-08-10 14:15:18.263,User_120,complete,i_785
Application_1435120007,W_Validate application,2016-08-10 14:18:16.004,User_120,start,i_786
Application_1435120007,W_Validate application,2016-08-10 14:18:16.004,User_120,complete,i_786
Application_1435120007,W_Call incomplete files,2016-08-10 14:18:16.015,User_120,start,i_787
Application_1435120007,W_Call incomplete files,2016-08-10 14:18:16.015,User_120,complete,i_787
Application_1435120007,W_Call incomplete files,2016-08-10 14:18:16.018,User_120,start,i_788
Application_1435120007,W_Call incomplete files,2016-08-10 14:18:16.018,User_120,complete,i_788
Application_1435120007,A_Incomplete,2016-08-10 14:18:16.023,User_120,start,i_789
Application_1435120007,A_Incomplete,2016-08-10 14:18:16.023,User_120,complete,i_789
Application_1435120007,W_Call incomplete files,2016-08-10 14:18:24.329,User_120,start,i_790
Application_1435120007,W_Call incomplete files,2016-08-10 14:18:24.329,User_120,complete,i_790
Application_1435120007,W_Call incomplete files,2016-08-10 14:21:19.325,User_54,start,i_791
Application_1435120007,W_Call incomplete files,2016-08-10 14:21:19.325,User_54,complete,i_791
Application_1435120007,W_Call incomplete files,2016-08-10 14:22:30.513,User_54,start,i_792
Application_1435120007,W_Call incomplete files,2016-08-10 14:22:30.513,User_54,complete,i_792
Application_1435120007,W_Call incomplete files,2016-08-11 08:17:12.680,User_113,start,i_793
Application_1435120007,W_Call incomplete files,2016-08-11 08:17:12.680,User_113,complete,i_793
Application_1435120007,W_Validate application,2016-08-11 08:17:12.686,User_113,start,i_794
Application_1435120007,W_Validate application,2016-08-11 08:17:12.686,User_113,complete,i_794
Application_1435120007,W_Validate application,2016-08-11 08:17:12.688,User_113,start,i_795
Application_1435120007,W_Validate application,2016-08-11 08:17:12.688,User_113,complete,i_795
Application_1435120007,A_Validating,2016-08-11 08:17:12.759,User_113,start,i_796
Application_1435120007,A_Validating,2016-08-11 08:17:12.759,User_113,complete,i_796
Application_1435120007,W_Validate application,2016-08-11 08:17:49.982,User_113,start,i_797
Application_1435120007,W_Validate application,2016-08-11 08:17:49.982,User_113,complete,i_797
Application_1435120007,W_Validate application,2016-08-19 07:35:54.018,User_99,start,i_798
Application_1435120007,W_Validate application,2016-08-19 07:35:54.018,User_99,complete,i_798
Application_1435120007,W_Validate application,2016-08-19 07:59:00.571,User_99,start,i_799
Application_1435120007,W_Validate application,2016-08-19 07:59:00.571,User_99,complete,i_799
Application_1435120007,W_Call incomplete files,2016-08-19 07:59:00.577,User_99,start,i_800
Application_1435120007,W_Call incomplete files,2016-08-19 07:59:00.577,User_99,complete,i_800
Application_1435120007,W_Call incomplete files,2016-08-19 07:59:00.579,User_99,start,i_801
Application_1435120007,W_Call incomplete files,2016-08-19 07:59:00.579,User_99,complete,i_801
Application_1435120007,A_Incomplete,2016-08-19 07:59:00.580,User_99,start,i_802
Application_1435120007,A_Incomplete,2016-08-19 07:59:00.580,User_99,complete,i_802
Application_1435120007,W_Call incomplete files,2016-08-19 07:59:45.079,User_99,start,i_803
Application_1435120007,W_Call incomplete files,2016-08-19 07:59:45.079,User_99,complete,i_803
Application_1435120007,W_Call incomplete files,2016-08-19 13:44:37.519,User_2,start,i_804
Application_1435120007,W_Call incomplete files,2016-08-19 13:44:37.519,User_2,complete,i_804
Application_1435120007,W_Call incomplete files,2016-08-19 13:55:00.430,User_2,start,i_805
Application_1435120007,W_Call incomplete files,2016-08-19 13:55:00.430,User_2,complete,i_805
Application_1435120007,W_Call incomplete files,2016-08-22 12:51:50.134,User_123,start,i_806
Application_1435120007,W_Call incomplete files,2016-08-22 12:51:50.134,User_123,complete,i_806
Application_1435120007,W_Validate application,2016-08-22 12:51:50.139,User_123,start,i_807
Application_1435120007,W_Validate application,2016-08-22 12:51:50.139,User_123,complete,i_807
Application_1435120007,W_Validate application,2016-08-22 12:51:50.142,User_123,start,i_808
Application_1435120007,W_Validate application,2016-08-22 12:51:50.142,User_123,complete,i_808
Application_1435120007,A_Validating,2016-08-22 12:51:50.193,User_123,start,i_809
Application_1435120007,A_Validating,2016-08-22 12:51:50.193,User_123,complete,i_809
Application_1435120007,W_Validate application,2016-08-22 12:53:38.773,User_123,start,i_810
Application_1435120007,W_Validate application,2016-08-22 12:53:38.773,User_123,complete,i_810
Application_1435120007,W_Validate application,2016-08-22 13:23:23.480,User_99,start,i_811
Application_1435120007,W_Validate application,2016-08-22 13:23:23.480,User_99,complete,i_811
Application_1435120007,A_Denied,2016-08-22 13:31:57.772,User_99,start,i_812
Application_1435120007,A_Denied,2016-08-22 13:31:57.772,User_99,complete,i_812
Application_1435120007,O_Refused,2016-08-22 13:31:57.926,User_99,start,i_813
Application_1435120007,O_Refused,2016-08-22 13:31:57.926,User_99,complete,i_813
Application_1435120007,O_Refused,2016-08-22 13:31:57.943,User_99,start,i_814
Application_1435120007,O_Refused,2016-08-22 13:31:57.943,User_99,complete,i_814
Application_1435120007,W_Validate application,2016-08-22 13:31:57.968,User_99,start,i_815
Application_1435120007,W_Validate application,2016-08-22 13:31:57.968,User_99,complete,i_815
Application_1468073805,A_Create Application,2016-07-07 06:18:27.690,User_1,start,i_816
Application_1468073805,A_Create Application,2016-07-07 06:18:27.690,User_1,complete,i_816
Application_1468073805,A_Submitted,2016-07-07 06:18:27.735,User_1,start,i_817
Application_1468073805,A_Submitted,2016-07-07 06:18:27.735,User_1,complete,i_817
Application_1468073805,W_Handle leads,2016-07-07 06:18:27.942,User_1,start,i_818
Application_1468073805,W_Handle leads,2016-07-07 06:18:27.942,User_1,complete,i_818
Application_1468073805,W_Handle leads,2016-07-07 06:19:10.163,User_1,start,i_819
Application_1468073805,W_Handle leads,2016-07-07 06:19:10.163,User_1,complete,i_819
Application_1468073805,W_Complete application,2016-07-07 06:19:10.170,User_1,start,i_820
Application_1468073805,W_Complete application,2016-07-07 06:19:10.170,User_1,complete,i_820
Application_1468073805,A_Concept,2016-07-07 06:19:10.175,User_1,start,i_821
Application_1468073805,A_Concept,2016-07-07 06:19:10.175,User_1,complete,i_821
Application_1468073805,W_Complete application,2016-07-10 10:16:36.654,User_49,start,i_822
Application_1468073805,W_Complete application,2016-07-10 10:16:36.654,User_49,complete,i_822
Application_1468073805,W_Complete application,2016-07-10 10:18:16.873,User_49,start,i_823
Application_1468073805,W_Complete application,2016-07-10 10:18:16.873,User_49,complete,i_823
Application_1468073805,A_Accepted,2016-07-10 10:32:52.210,User_85,start,i_824
Application_1468073805,A_Accepted,2016-07-10 10:32:52.210,User_85,complete,i_824
Application_1468073805,O_Create Offer,2016-07-10 10:34:36.393,User_85,start,i_825
Application_1468073805,O_Create Offer,2016-07-10 10:34:36.393,User_85,complete,i_825
Application_1468073805,O_Created,2016-07-10 10:34:37.895,User_85,start,i_826
Application_1468073805,O_Created,2016-07-10 10:34:37.895,User_85,complete,i_826
Application_1468073805,O_Create Offer,2016-07-10 10:35:11.062,User_85,start,i_827
Application_1468073805,O_Create Offer,2016-07-10 10:35:11.062,User_85,complete,i_827
Application_1468073805,O_Created,2016-07-10 10:35:12.435,User_85,start,i_828
Application_1468073805,O_Created,2016-07-10 10:35:12.435,User_85,complete,i_828
Application_1468073805,O_Sent (mail and online),2016-07-10 10:35:30.403,User_85,start,i_829
Application_1468073805,O_Sent (mail and online),2016-07-10 10:35:30.403,User_85,complete,i_829
Application_1468073805,W_Complete application,2016-07-10 10:35:30.422,User_85,start,i_830
Application_1468073805,W_Complete application,2016-07-10 10:35:30.422,User_85,complete,i_830
Application_1468073805,W_Call after offers,2016-07-10 10:35:30.435,User_85,start,i_831
Application_1468073805,W_Call after offers,2016-07-10 10:35:30.435,User_85,complete,i_831
Application_1468073805,W_Call after offers,2016-07-10 10:35:30.440,User_85,start,i_832
Application_1468073805,W_Call after offers,2016-07-10 10:35:30.440,User_85,complete,i_832
Application_1468073805,A_Complete,2016-07-10 10:35:30.446,User_85,start,i_833
Application_1468073805,A_Complete,2016-07-10 10:35:30.446,User_85,complete,i_833
Application_1468073805,W_Call after offers,2016-07-10 10:46:45.367,User_85,start,i_834
Application_1468073805,W_Call after offers,2016-07-10 10:46:45.367,User_85,complete,i_834
Application_1468073805,W_Call after offers,2016-07-14 08:25:25.316,User_142,start,i_835
Application_1468073805,W_Call after offers,2016-07-14 08:25:25.316,User_142,complete,i_835
Application_1468073805,W_Call after offers,2016-07-14 22:00:31.237,User_1,start,i_836
Application_1468073805,W_Call after offers,2016-07-14 22:00:31.237,User_1,complete,i_836
Application_1468073805,W_Call after offers,2016-07-14 22:00:31.264,User_1,start,i_837
Application_1468073805,W_Call after offers,2016-07-14 22:00:31.264,User_1,complete,i_837
Application_1468073805,W_Call after offers,2016-07-14 22:00:31.269,User_1,start,i_838
Application_1468073805,W_Call after offers,2016-07-14 22:00:31.269,User_1,complete,i_838
Application_1468073805,W_Call after offers,2016-07-14 22:00:31.274,User_1,start,i_839
Application_1468073805,W_Call after offers,2016-07-14 22:00:31.274,User_1,complete,i_839
Application_1468073805,W_Call after offers,2016-07-15 07:17:31.832,User_5,start,i_840
Application_1468073805,W_Call after offers,2016-07-15 07:17:31.832,User_5,complete,i_840
Application_1468073805,W_Call after offers,2016-07-15 07:20:58.015,User_5,start,i_841
Application_1468073805,W_Call after offers,2016-07-15 07:20:58.015,User_5,complete,i_841
Application_1468073805,W_Call after offers,2016-07-15 11:50:03.524,User_3,start,i_842
Application_1468073805,W_Call after offers,2016-07-15 11:50:03.524,User_3,complete,i_842
Application_1468073805,W_Call after offers,2016-07-15 11:50:36.064,User_3,start,i_843
Application_1468073805,W_Call after offers,2016-07-15 11:50:36.064,User_3,complete,i_843
Application_1468073805,W_Call after offers,2016-07-15 13:38:45.873,User_123,start,i_844
Application_1468073805,W_Call after offers,2016-07-15 13:38:45.873,User_123,complete,i_844
Application_1468073805,W_Validate application,2016-07-15 13:38:45.884,User_123,start,i_845
Application_1468073805,W_Validate application,2016-07-15 13:38:45.884,User_123,complete,i_845
Application_1468073805,W_Validate application,2016-07-15 13:38:45.887,User_123,start,i_846
Application_1468073805,W_Validate application,2016-07-15 13:38:45.887,User_123,complete,i_846
Application_1468073805,A_Validating,2016-07-15 13:38:46.674,User_123,start,i_847
Application_1468073805,A_Validating,2016-07-15 13:38:46.674,User_123,complete,i_847
Application_1468073805,O_Returned,2016-07-15 13:38:58.844,User_123,start,i_848
Application_1468073805,O_Returned,2016-07-15 13:38:58.844,User_123,complete,i_848
Application_1468073805,W_Validate application,2016-07-15 13:49:57.908,User_123,start,i_849
Application_1468073805,W_Validate application,2016-07-15 13:49:57.908,User_123,complete,i_849
Application_1468073805,W_Validate application,2016-07-21 10:53:58.350,User_68,start,i_850
Application_1468073805,W_Validate application,2016-07-21 10:53:58.350,User_68,complete,i_850
Application_1468073805,W_Validate application,2016-07-21 10:54:20.841,User_68,start,i_851
Application_1468073805,W_Validate application,2016-07-21 10:54:20.841,User_68,complete,i_851
Application_1468073805,W_Validate application,2016-07-21 11:29:41.008,User_68,start,i_852
Application_1468073805,W_Validate application,2016-07-21 11:29:41.008,User_68,complete,i_852
Application_1468073805,W_Validate application,2016-07-21 11:55:36.879,User_68,start,i_853
Application_1468073805,W_Validate application,2016-07-21 11:55:36.879,User_68,complete,i_853
Application_1468073805,W_Call incomplete files,2016-07-21 11:55:36.885,User_68,start,i_854
Application_1468073805,W_Call incomplete files,2016-07-21 11:55:36.885,User_68,complete,i_854
Application_1468073805,W_Call incomplete files,2016-07-21 11:55:36.887,User_68,start,i_855
Application_1468073805,W_Call incomplete files,2016-07-21 11:55:36.887,User_68,complete,i_855
Application_1468073805,A_Incomplete,2016-07-21 11:55:36.889,User_68,start,i_856
Application_1468073805,A_Incomplete,2016-07-21 11:55:36.889,User_68,complete,i_856
Application_1468073805,W_Call incomplete files,2016-07-21 11:55:57.304,User_68,start,i_857
Application_1468073805,W_Call incomplete files,2016-07-21 11:55:57.304,User_68,complete,i_857
Application_1468073805,W_Call incomplete files,2016-07-21 12:34:14.064,User_39,start,i_858
Application_1468073805,W_Call incomplete files,2016-07-21 12:34:14.064,User_39,complete,i_858
Application_1468073805,W_Call incomplete files,2016-07-21 12:37:43.576,User_39,start,i_859
Application_1468073805,W_Call incomplete files,2016-07-21 12:37:43.576,User_39,complete,i_859
Application_1468073805,W_Call incomplete files,2016-07-22 07:03:14.910,User_27,start,i_860
Application_1468073805,W_Call incomplete files,2016-07-22 07:03:14.910,User_27,complete,i_860
Application_1468073805,W_Validate application,2016-07-22 07:03:14.930,User_27,start,i_861
Application_1468073805,W_Validate application,2016-07-22 07:03:14.930,User_27,complete,i_861
Application_1468073805,W_Validate application,2016-07-22 07:03:14.934,User_27,start,i_862
Application_1468073805,W_Validate application,2016-07-22 07:03:14.934,User_27,complete,i_862
Application_1468073805,A_Validating,2016-07-22 07:03:15.004,User_27,start,i_863
Application_1468073805,A_Validating,2016-07-22 07:03:15.004,User_27,complete,i_863
Application_1468073805,W_Validate application,2016-07-22 07:03:46.828,User_27,start,i_864
Application_1468073805,W_Validate application,2016-07-22 07:03:46.828,User_27,complete,i_864
Application_1468073805,W_Validate application,2016-07-22 07:57:46.822,User_68,start,i_865
Application_1468073805,W_Validate application,2016-07-22 07:57:46.822,User_68,complete,i_865
Application_1468073805,O_Accepted,2016-07-22 08:16:36.737,User_68,start,i_866
Application_1468073805,O_Accepted,2016-07-22 08:16:36.737,User_68,complete,i_866
Application_1468073805,A_Pending,2016-07-22 08:16:36.741,User_68,start,i_867
Application_1468073805,A_Pending,2016-07-22 08:16:36.741,User_68,complete,i_867
Application_1468073805,W_Validate application,2016-07-22 08:16:36.743,User_68,start,i_868
Application_1468073805,W_Validate application,2016-07-22 08:16:36.743,User_68,complete,i_868
Application_1468073805,O_Cancelled,2016-07-22 08:16:36.753,User_68,start,i_869
Application_1468073805,O_Cancelled,2016-07-22 08:16:36.753,User_68,complete,i_869
Application_1468495573,A_Create Application,2016-12-08 10:18:44.432,User_18,start,i_870
Application_1468495573,A_Create Application,2016-12-08 10:18:44.432,User_18,complete,i_870
Application_1468495573,A_Concept,2016-12-08 10:18:44.434,User_18,start,i_871
Application_1468495573,A_Concept,2016-12-08 10:18:44.434,User_18,complete,i_871
Application_1468495573,W_Complete application,2016-12-08 10:18:44.440,User_18,start,i_872
Application_1468495573,W_Complete application,2016-12-08 10:18:44.440,User_18,complete,i_872
Application_1468495573,W_Complete application,2016-12-08 10:18:44.442,User_18,start,i_873
Application_1468495573,W_Complete application,2016-12-08 10:18:44.442,User_18,complete,i_873
Application_1468495573,W_Complete application,2016-12-08 10:19:05.140,User_18,start,i_874
Application_1468495573,W_Complete application,2016-12-08 10:19:05.140,User_18,complete,i_874
Application_1468495573,W_Complete application,2016-12-09 17:41:29.443,User_61,start,i_875
Application_1468495573,W_Complete application,2016-12-09 17:41:29.443,User_61,complete,i_875
Application_1468495573,W_Complete application,2016-12-09 17:43:01.746,User_61,start,i_876
Application_1468495573,W_Complete application,2016-12-09 17:43:01.746,User_61,complete,i_876
Application_1468495573,W_Complete application,2016-12-10 14:53:48.410,User_37,start,i_877
Application_1468495573,W_Complete application,2016-12-10 14:53:48.410,User_37,complete,i_877
Application_1468495573,A_Accepted,2016-12-10 14:58:56.495,User_37,start,i_878
Application_1468495573,A_Accepted,2016-12-10 14:58:56.495,User_37,complete,i_878
Application_1468495573,O_Create Offer,2016-12-10 14:59:59.773,User_37,start,i_879
Application_1468495573,O_Create Offer,2016-12-10 14:59:59.773,User_37,complete,i_879
Application_1468495573,O_Created,2016-12-10 15:00:00.366,User_37,start,i_880
Application_1468495573,O_Created,2016-12-10 15:00:00.366,User_37,complete,i_880
Application_1468495573,O_Sent (mail and online),2016-12-10 15:00:08.151,User_37,start,i_881
Application_1468495573,O_Sent (mail and online),2016-12-10 15:00:08.151,User_37,complete,i_881
Application_1468495573,W_Complete application,2016-12-10 15:00:08.168,User_37,start,i_882
Application_1468495573,W_Complete application,2016-12-10 15:00:08.168,User_37,complete,i_882
Application_1468495573,W_Call after offers,2016-12-10 15:00:08.174,User_37,start,i_883
Application_1468495573,W_Call after offers,2016-12-10 15:00:08.174,User_37,complete,i_883
Application_1468495573,W_Call after offers,2016-12-10 15:00:08.176,User_37,start,i_884
Application_1468495573,W_Call after offers,2016-12-10 15:00:08.176,User_37,complete,i_884
Application_1468495573,A_Complete,2016-12-10 15:00:08.177,User_37,start,i_885
Application_1468495573,A_Complete,2016-12-10 15:00:08.177,User_37,complete,i_885
Application_1468495573,W_Call after offers,2016-12-10 15:00:52.814,User_37,start,i_886
Application_1468495573,W_Call after offers,2016-12-10 15:00:52.814,User_37,complete,i_886
Application_1468495573,W_Call after offers,2016-12-14 06:31:58.637,User_1,start,i_887
Application_1468495573,W_Call after offers,2016-12-14 06:31:58.637,User_1,complete,i_887
Application_1468495573,W_Call after offers,2016-12-14 06:31:58.643,User_1,start,i_888
Application_1468495573,W_Call after offers,2016-12-14 06:31:58.643,User_1,complete,i_888
Application_1468495573,W_Call after offers,2016-12-21 08:38:14.147,User_123,start,i_889
Application_1468495573,W_Call after offers,2016-12-21 08:38:14.147,User_123,complete,i_889
Application_1468495573,W_Validate application,2016-12-21 08:38:14.152,User_123,start,i_890
Application_1468495573,W_Validate application,2016-12-21 08:38:14.152,User_123,complete,i_890
Application_1468495573,W_Validate application,2016-12-21 08:38:14.154,User_123,start,i_891
Application_1468495573,W_Validate application,2016-12-21 08:38:14.154,User_123,complete,i_891
Application_1468495573,A_Validating,2016-12-21 08:38:14.970,User_123,start,i_892
Application_1468495573,A_Validating,2016-12-21 08:38:14.970,User_123,complete,i_892
Application_1468495573,O_Returned,2016-12-21 08:38:25.044,User_123,start,i_893
Application_1468495573,O_Returned,2016-12-21 08:38:25.044,User_123,complete,i_893
Application_1468495573,W_Validate application,2016-12-21 08:41:20.437,User_123,start,i_894
Application_1468495573,W_Validate application,2016-12-21 08:41:20.437,User_123,complete,i_894
Application_1468495573,W_Call incomplete files,2016-12-21 08:41:20.442,User_123,start,i_895
Application_1468495573,W_Call incomplete files,2016-12-21 08:41:20.442,User_123,complete,i_895
Application_1468495573,W_Call incomplete files,2016-12-21 08:41:20.443,User_123,start,i_896
Application_1468495573,W_Call incomplete files,2016-12-21 08:41:20.443,User_123,complete,i_896
Application_1468495573,A_Incomplete,2016-12-21 08:41:20.445,User_123,start,i_897
